request_id,phrase,canonical_descriptor
REQ-07759,powdery,powdery
REQ-07759,barbershop,fougere
REQ-07762,vanilla,gourmand
REQ-07763,aquatic,aquatic
REQ-07764,fresh,fresh
REQ-07764,freshly washed,clean
REQ-07764,powdery,powdery
REQ-07764,vanilla,gourmand
REQ-07766,smoky,smoky
REQ-07767,citrus,citrus
REQ-07767,powdery,powdery
REQ-07769,leather,leather
REQ-07771,smoky,smoky
REQ-07774,clean,clean
REQ-07774,vanilla,gourmand
REQ-07775,powdery,powdery
REQ-07775,barbershop,fougere
REQ-07777,powdery,powdery
REQ-07778,clean,clean
REQ-07778,smoky,smoky
REQ-07779,citrus,citrus
REQ-07781,smoky,smoky
REQ-07782,dark,dark
REQ-07782,smoky,smoky
REQ-07786,amber,amber
REQ-07787,ozonic,ozonic
REQ-07788,dark,dark
REQ-07788,spicy,spicy
REQ-07790,amber,amber
REQ-07791,spicy,spicy
REQ-07792,musk,musky
REQ-07793,clean,clean
REQ-07794,clean,clean
REQ-07794,leather,leather
REQ-07795,musk,musky
REQ-07799,mineral,mineral
REQ-07799,leather,leather
REQ-07800,after rain,ozonic
REQ-07801,vanilla,gourmand
REQ-07802,smoky,smoky
REQ-07802,powdery,powdery
REQ-07804,wet stone,mineral
REQ-07804,sweet,sweet
REQ-07806,leather,leather
REQ-07806,coffee,gourmand
REQ-07809,clean,clean
REQ-07809,amber,amber
REQ-07809,leather,leather
REQ-07810,vanilla,gourmand
REQ-07812,powdery,powdery
REQ-07813,amber,amber
REQ-07814,musk,musky
REQ-07815,smoky,smoky
REQ-07816,musk,musky
REQ-07817,musk,musky
REQ-07817,ozone,ozonic
REQ-07818,sweet,sweet
REQ-07819,ozone,ozonic
REQ-07823,fresh,fresh
REQ-07824,smoke,smoky
REQ-07824,fireplace,smoky
REQ-07825,amber,amber
REQ-07827,citrus,citrus
REQ-07827,ozonic,ozonic
REQ-07828,clean,clean
REQ-07829,sweet,sweet
REQ-07832,citrus,citrus
REQ-07834,mineral,mineral
REQ-07835,smoky,smoky
REQ-07835,green,green
REQ-07836,green,green
REQ-07840,forest,woody
REQ-07840,musk,musky
REQ-07840,after rain,ozonic
REQ-07842,sweet,sweet
REQ-07842,barbershop,fougere
REQ-07843,sweet,sweet
REQ-07845,woody,woody
REQ-07846,clean,clean
REQ-07847,clean,clean
REQ-07849,smoky,smoky
REQ-07849,leather,leather
REQ-07854,ozone,ozonic
REQ-07857,woody,woody
REQ-07857,sweet,sweet
REQ-07858,vanilla,gourmand
REQ-07859,citrus,citrus
REQ-07859,sweet,sweet
REQ-07860,vanilla,gourmand
REQ-07862,aquatic,aquatic
REQ-07862,vanilla,gourmand
REQ-07863,leather,leather
REQ-07863,powdery,powdery
REQ-07864,musky,musky
REQ-07864,musk,musky
REQ-07866,smoky,smoky
REQ-07866,citrus,citrus
REQ-07866,sweet,sweet
REQ-07868,ozonic,ozonic
REQ-07868,leather,leather
REQ-07869,musk,musky
REQ-07869,mineral,mineral
REQ-07870,spicy,spicy
REQ-07871,sweet,sweet
REQ-07874,woody,woody
REQ-07877,fresh,fresh
REQ-07877,clean,clean
REQ-07877,freshly washed,clean
REQ-07879,sweet,sweet
REQ-07881,mineral,mineral
REQ-07883,citrus,citrus
REQ-07885,vanilla,gourmand
REQ-07886,leather,leather
REQ-07886,barbershop,fougere
REQ-07891,clean,clean
REQ-07892,smoky,smoky
REQ-07893,leather,leather
REQ-07895,musky,musky
REQ-07895,musk,musky
REQ-07898,smoky,smoky
REQ-07900,citrus,citrus
REQ-07901,forest,woody
REQ-07901,after rain,ozonic
REQ-07903,fresh,fresh
REQ-07903,fresh cut grass,green
REQ-07903,vanilla,gourmand
REQ-07904,fresh,fresh
REQ-07904,freshly washed,clean
REQ-07905,fresh,fresh
REQ-07905,fresh cut grass,green
REQ-07906,smoky,smoky
REQ-07906,sweet,sweet
REQ-07907,leather,leather
REQ-07907,coffee,gourmand
REQ-07908,citrus,citrus
REQ-07911,sweet,sweet
REQ-07912,powdery,powdery
REQ-07912,vanilla,gourmand
REQ-07913,spicy,spicy
REQ-07914,amber,amber
REQ-07918,leather,leather
REQ-07919,musk,musky
REQ-07920,vanilla,gourmand
REQ-07923,sweet,sweet
REQ-07925,smoky,smoky
REQ-07926,fresh,fresh
REQ-07926,freshly washed,clean
REQ-07928,ozonic,ozonic
REQ-07928,sweet,sweet
REQ-07929,musk,musky
REQ-07930,clean,clean
REQ-07930,powdery,powdery
REQ-07931,fresh,fresh
REQ-07931,freshly washed,clean
REQ-07932,floral,floral
REQ-07932,musk,musky
REQ-07932,leather,leather
REQ-07932,sweet,sweet
REQ-07933,fresh,fresh
REQ-07933,fresh cut grass,green
REQ-07933,sweet,sweet
REQ-07934,vanilla,gourmand
REQ-07935,sweet,sweet
REQ-07937,vanilla,gourmand
REQ-07940,vanilla,gourmand
REQ-07941,wet stone,mineral
REQ-07942,barbershop,fougere
REQ-07943,sweet,sweet
REQ-07944,fresh,fresh
REQ-07945,citrus,citrus
REQ-07945,fresh cut grass,green
REQ-07945,ozonic,ozonic
REQ-07946,citrus,citrus
REQ-07949,powdery,powdery
REQ-07953,amber,amber
REQ-07955,forest,woody
REQ-07955,after rain,ozonic
REQ-07956,sweet,sweet
REQ-07958,citrus,citrus
REQ-07959,leather,leather
REQ-07961,musk,musky
REQ-07961,leather,leather
REQ-07962,leather,leather
REQ-07966,vanilla,gourmand
REQ-07967,smoky,smoky
REQ-07970,leather,leather
REQ-07970,coffee,gourmand
REQ-07975,clean,clean
REQ-07975,smoke,smoky
REQ-07975,fireplace,smoky
REQ-07976,smoky,smoky
REQ-07977,after rain,ozonic
REQ-07978,smoky,smoky
REQ-07979,fresh,fresh
REQ-07979,musk,musky
REQ-07979,sweet,sweet
REQ-07981,sweet,sweet
REQ-07988,clean,clean
REQ-07988,woody,woody
REQ-07992,clean,clean
REQ-07993,leather,leather
REQ-07994,smoky,smoky
REQ-07996,leather,leather
REQ-07999,powdery,powdery
REQ-08001,green,green
REQ-08001,powdery,powdery
REQ-08002,citrus,citrus
REQ-08003,smoky,smoky
REQ-08003,mineral,mineral
REQ-08003,barbershop,fougere
REQ-08005,amber,amber
REQ-08005,leather,leather
REQ-08005,coffee,gourmand
REQ-08006,woody,woody
REQ-08007,barbershop,fougere
REQ-08010,musk,musky
REQ-08011,citrus,citrus
REQ-08012,sweet,sweet
REQ-08013,barbershop,fougere
REQ-08015,fresh,fresh
REQ-08015,fresh cut grass,green
REQ-08016,wet stone,mineral
REQ-08016,powdery,powdery
REQ-08018,clean,clean
REQ-08020,green,green
REQ-08020,sweet,sweet
REQ-08022,barbershop,fougere
REQ-08023,ozone,ozonic
REQ-08024,sweet,sweet
REQ-08025,vanilla,gourmand
REQ-08026,vanilla,gourmand
REQ-08027,citrus,citrus
REQ-08028,vanilla,gourmand
REQ-08029,leather,leather
REQ-08030,clean,clean
REQ-08032,powdery,powdery
REQ-08033,musky,musky
REQ-08033,musk,musky
REQ-08033,aquatic,aquatic
REQ-08034,mineral,mineral
REQ-08035,leather,leather
REQ-08036,dark,dark
REQ-08036,citrus,citrus
REQ-08038,fresh,fresh
REQ-08038,smoky,smoky
REQ-08039,sweet,sweet
REQ-08042,barbershop,fougere
REQ-08044,smoky,smoky
REQ-08045,dark,dark
REQ-08046,amber,amber
REQ-08047,clean,clean
REQ-08048,sweet,sweet
REQ-08051,vanilla,gourmand
REQ-08052,sweet,sweet
REQ-08052,vanilla,gourmand
REQ-08054,green,green
REQ-08054,powdery,powdery
REQ-08055,vanilla,gourmand
REQ-08056,mineral,mineral
REQ-08057,fresh,fresh
REQ-08057,clean,clean
REQ-08057,hotel lobby,clean
REQ-08058,leather,leather
REQ-08059,barbershop,fougere
REQ-08061,clean,clean
REQ-08061,hotel lobby,clean
REQ-08062,after rain,ozonic
REQ-08062,sweet,sweet
REQ-08065,clean,clean
REQ-08069,clean,clean
REQ-08070,leather,leather
REQ-08071,clean,clean
REQ-08073,vanilla,gourmand
REQ-08074,smoky,smoky
REQ-08075,clean,clean
REQ-08075,floral,floral
REQ-08077,powdery,powdery
REQ-08082,leather,leather
REQ-08082,coffee,gourmand
REQ-08083,powdery,powdery
REQ-08085,dark,dark
REQ-08087,vanilla,gourmand
REQ-08088,fresh,fresh
REQ-08088,freshly washed,clean
REQ-08088,musk,musky
REQ-08089,smoky,smoky
REQ-08090,wet stone,mineral
REQ-08091,vanilla,gourmand
REQ-08092,powdery,powdery
REQ-08093,fresh,fresh
REQ-08093,freshly washed,clean
REQ-08094,clean,clean
REQ-08096,sweet,sweet
REQ-08098,citrus,citrus
REQ-08099,smoky,smoky
REQ-08099,leather,leather
REQ-08100,smoky,smoky
REQ-08101,smoky,smoky
REQ-08103,floral,floral
REQ-08104,leather,leather
REQ-08105,ozonic,ozonic
REQ-08107,sweet,sweet
REQ-08109,mineral,mineral
REQ-08111,clean,clean
REQ-08113,aquatic,aquatic
REQ-08113,leather,leather
REQ-08114,woody,woody
REQ-08114,leather,leather
REQ-08116,forest,woody
REQ-08116,after rain,ozonic
REQ-08117,wet stone,mineral
REQ-08119,musky,musky
REQ-08119,musk,musky
REQ-08122,citrus,citrus
REQ-08125,smoky,smoky
REQ-08128,citrus,citrus
REQ-08129,sweet,sweet
REQ-08130,ozonic,ozonic
REQ-08133,fresh,fresh
REQ-08133,sweet,sweet
REQ-08134,floral,floral
REQ-08135,smoky,smoky
REQ-08138,clean,clean
REQ-08138,sweet,sweet
REQ-08140,clean,clean
REQ-08140,woody,woody
REQ-08140,musk,musky
REQ-08141,clean,clean
REQ-08141,sweet,sweet
REQ-08143,woody,woody
REQ-08145,powdery,powdery
REQ-08150,sweet,sweet
REQ-08151,spicy,spicy
REQ-08151,green,green
REQ-08151,vanilla,gourmand
REQ-08152,musk,musky
REQ-08154,vanilla,gourmand
REQ-08155,amber,amber
REQ-08156,powdery,powdery
REQ-08157,vanilla,gourmand
REQ-08160,smoky,smoky
REQ-08162,musk,musky
REQ-08163,sweet,sweet
REQ-08164,clean,clean
REQ-08166,dark,dark
REQ-08166,ozonic,ozonic
REQ-08166,vanilla,gourmand
REQ-08167,citrus,citrus
REQ-08168,smoky,smoky
REQ-08168,musky,musky
REQ-08168,musk,musky
REQ-08169,citrus,citrus
REQ-08170,musk,musky
REQ-08171,fresh cut grass,green
REQ-08173,citrus,citrus
REQ-08174,citrus,citrus
REQ-08175,smoky,smoky
REQ-08175,spicy,spicy
REQ-08176,clean,clean
REQ-08176,sweet,sweet
REQ-08177,wet stone,mineral
REQ-08178,sweet,sweet
REQ-08179,smoky,smoky
REQ-08179,barbershop,fougere
REQ-08182,musk,musky
REQ-08183,powdery,powdery
REQ-08184,smoky,smoky
REQ-08187,barbershop,fougere
REQ-08188,fresh,fresh
REQ-08193,vanilla,gourmand
REQ-08194,wet stone,mineral
REQ-08195,ozone,ozonic
REQ-08196,dark,dark
REQ-08198,vanilla,gourmand
REQ-08200,musk,musky
REQ-08201,vanilla,gourmand
REQ-08204,smoky,smoky
REQ-08206,leather,leather
REQ-08206,barbershop,fougere
REQ-08207,leather,leather
REQ-08209,sweet,sweet
REQ-08210,fresh,fresh
REQ-08210,leather,leather
REQ-08211,powdery,powdery
REQ-08211,vanilla,gourmand
REQ-08212,citrus,citrus
REQ-08212,vanilla,gourmand
REQ-08214,spicy,spicy
REQ-08215,sweet,sweet
REQ-08216,smoky,smoky
REQ-08216,musk,musky
REQ-08217,ozonic,ozonic
REQ-08218,leather,leather
REQ-08220,powdery,powdery
REQ-08226,amber,amber
REQ-08229,musk,musky
REQ-08231,citrus,citrus
REQ-08232,mineral,mineral
REQ-08233,musk,musky
REQ-08234,sweet,sweet
REQ-08236,sweet,sweet
REQ-08237,citrus,citrus
REQ-08238,spicy,spicy
REQ-08238,musk,musky
REQ-08239,sweet,sweet
REQ-08240,musky,musky
REQ-08240,musk,musky
REQ-08242,sweet,sweet
REQ-08244,smoky,smoky
REQ-08244,mineral,mineral
REQ-08246,clean,clean
REQ-08246,aquatic,aquatic
REQ-08248,leather,leather
REQ-08250,powdery,powdery
REQ-08251,dark,dark
REQ-08255,fresh,fresh
REQ-08255,clean,clean
REQ-08255,freshly washed,clean
REQ-08256,ozonic,ozonic
REQ-08257,citrus,citrus
REQ-08259,smoky,smoky
REQ-08259,wet stone,mineral
REQ-08259,powdery,powdery
REQ-08260,leather,leather
REQ-08260,coffee,gourmand
REQ-08261,clean,clean
REQ-08261,musk,musky
REQ-08262,citrus,citrus
REQ-08264,leather,leather
REQ-08265,sweet,sweet
REQ-08268,smoky,smoky
REQ-08268,mineral,mineral
REQ-08270,ozone,ozonic
REQ-08272,dark,dark
REQ-08272,musky,musky
REQ-08272,musk,musky
REQ-08273,vanilla,gourmand
REQ-08274,smoky,smoky
REQ-08275,fresh,fresh
REQ-08277,leather,leather
REQ-08277,sweet,sweet
REQ-08277,coffee,gourmand
REQ-08281,green,green
REQ-08282,powdery,powdery
REQ-08284,ozone,ozonic
REQ-08286,powdery,powdery
REQ-08287,mineral,mineral
REQ-08288,clean,clean
REQ-08288,leather,leather
REQ-08288,coffee,gourmand
REQ-08289,smoky,smoky
REQ-08292,citrus,citrus
REQ-08293,smoke,smoky
REQ-08293,fireplace,smoky
REQ-08296,citrus,citrus
REQ-08298,smoky,smoky
REQ-08299,leather,leather
REQ-08299,powdery,powdery
REQ-08301,spicy,spicy
REQ-08304,powdery,powdery
REQ-08306,musk,musky
REQ-08308,vanilla,gourmand
REQ-08310,ozone,ozonic
REQ-08313,ozonic,ozonic
REQ-08314,wet stone,mineral
REQ-08314,vanilla,gourmand
REQ-08316,sweet,sweet
REQ-08318,leather,leather
REQ-08319,citrus,citrus
REQ-08319,musk,musky
REQ-08320,smoky,smoky
REQ-08321,smoky,smoky
REQ-08321,mineral,mineral
REQ-08322,sweet,sweet
REQ-08323,smoky,smoky
REQ-08325,sweet,sweet
REQ-08328,powdery,powdery
REQ-08328,sweet,sweet
REQ-08330,leather,leather
REQ-08331,smoky,smoky
REQ-08331,citrus,citrus
REQ-08332,citrus,citrus
REQ-08332,musk,musky
REQ-08333,musky,musky
REQ-08333,musk,musky
REQ-08334,powdery,powdery
REQ-08341,clean,clean
REQ-08341,hotel lobby,clean
REQ-08342,amber,amber
REQ-08343,clean,clean
REQ-08345,green,green
REQ-08345,leather,leather
REQ-08346,musk,musky
REQ-08346,barbershop,fougere
REQ-08347,sweet,sweet
REQ-08353,vanilla,gourmand
REQ-08354,smoky,smoky
REQ-08354,vanilla,gourmand
REQ-08355,citrus,citrus
REQ-08356,citrus,citrus
REQ-08356,barbershop,fougere
REQ-08358,fresh,fresh
REQ-08358,freshly washed,clean
REQ-08360,leather,leather
REQ-08361,sweet,sweet
REQ-08362,smoky,smoky
REQ-08364,clean,clean
REQ-08364,citrus,citrus
REQ-08367,sweet,sweet
REQ-08368,citrus,citrus
REQ-08369,musky,musky
REQ-08369,musk,musky
REQ-08369,mineral,mineral
REQ-08371,woody,woody
REQ-08371,leather,leather
REQ-08374,vanilla,gourmand
REQ-08375,powdery,powdery
REQ-08375,sweet,sweet
REQ-08376,vanilla,gourmand
REQ-08377,clean,clean
REQ-08377,sweet,sweet
REQ-08382,musky,musky
REQ-08382,musk,musky
REQ-08383,clean,clean
REQ-08386,fresh,fresh
REQ-08386,clean,clean
REQ-08386,fresh cut grass,green
REQ-08387,green,green
REQ-08388,clean,clean
REQ-08393,smoky,smoky
REQ-08393,floral,floral
REQ-08395,musk,musky
REQ-08396,clean,clean
REQ-08398,citrus,citrus
REQ-08400,smoke,smoky
REQ-08400,fireplace,smoky
REQ-08401,ozone,ozonic
REQ-08402,leather,leather
REQ-08403,smoky,smoky
REQ-08403,leather,leather
REQ-08409,green,green
REQ-08414,vanilla,gourmand
REQ-08415,sweet,sweet
REQ-08417,sweet,sweet
REQ-08418,powdery,powdery
REQ-08419,citrus,citrus
REQ-08421,sweet,sweet
REQ-08422,forest,woody
REQ-08422,smoky,smoky
REQ-08422,after rain,ozonic
REQ-08423,sweet,sweet
REQ-08425,clean,clean
REQ-08431,sweet,sweet
REQ-08433,citrus,citrus
REQ-08433,mineral,mineral
REQ-08437,spicy,spicy
REQ-08437,sweet,sweet
REQ-08437,vanilla,gourmand
REQ-08440,smoky,smoky
REQ-08441,smoky,smoky
REQ-08442,leather,leather
REQ-08443,fresh cut grass,green
REQ-08443,musk,musky
REQ-08444,vanilla,gourmand
REQ-08445,clean,clean
REQ-08446,leather,leather
REQ-08448,smoky,smoky
REQ-08449,powdery,powdery
REQ-08450,powdery,powdery
REQ-08451,forest,woody
REQ-08451,after rain,ozonic
REQ-08451,vanilla,gourmand
REQ-08452,clean,clean
REQ-08453,smoky,smoky
REQ-08453,citrus,citrus
REQ-08455,musk,musky
REQ-08455,vanilla,gourmand
REQ-08457,sweet,sweet
REQ-08459,leather,leather
REQ-08460,ozonic,ozonic
REQ-08461,leather,leather
REQ-08464,citrus,citrus
REQ-08464,sweet,sweet
REQ-08465,citrus,citrus
REQ-08466,fresh,fresh
REQ-08466,fresh cut grass,green
REQ-08467,powdery,powdery
REQ-08468,citrus,citrus
REQ-08469,spicy,spicy
REQ-08471,citrus,citrus
REQ-08474,mineral,mineral
REQ-08475,clean,clean
REQ-08475,citrus,citrus
REQ-08476,ozone,ozonic
REQ-08477,mineral,mineral
REQ-08478,vanilla,gourmand
REQ-08480,leather,leather
REQ-08481,amber,amber
REQ-08481,barbershop,fougere
REQ-08484,clean,clean
REQ-08484,musk,musky
REQ-08485,leather,leather
REQ-08487,vanilla,gourmand
REQ-08488,ozonic,ozonic
REQ-08489,citrus,citrus
REQ-08491,musk,musky
REQ-08493,smoky,smoky
REQ-08497,musk,musky
REQ-08498,sweet,sweet
REQ-08499,leather,leather
REQ-08500,smoky,smoky
REQ-08503,smoke,smoky
REQ-08503,fireplace,smoky
REQ-08503,citrus,citrus
REQ-08506,dark,dark
REQ-08507,spicy,spicy
REQ-08507,musk,musky
REQ-08507,sweet,sweet
REQ-08508,ozone,ozonic
REQ-08510,fresh,fresh
REQ-08510,clean,clean
REQ-08510,powdery,powdery
REQ-08511,mineral,mineral
REQ-08512,vanilla,gourmand
REQ-08513,clean,clean
REQ-08513,floral,floral
REQ-08514,aquatic,aquatic
REQ-08515,citrus,citrus
REQ-08519,smoky,smoky
REQ-08519,sweet,sweet
REQ-08520,barbershop,fougere
REQ-08521,citrus,citrus
REQ-08522,floral,floral
REQ-08524,smoky,smoky
REQ-08526,green,green
REQ-08532,green,green
REQ-08534,clean,clean
REQ-08534,musk,musky
REQ-08534,ozonic,ozonic
REQ-08535,fresh,fresh
REQ-08535,citrus,citrus
REQ-08535,fresh cut grass,green
REQ-08536,powdery,powdery
REQ-08537,musk,musky
REQ-08538,musk,musky
REQ-08539,smoky,smoky
REQ-08540,citrus,citrus
REQ-08540,ozone,ozonic
REQ-08541,forest,woody
REQ-08541,after rain,ozonic
REQ-08541,leather,leather
REQ-08545,amber,amber
REQ-08547,clean,clean
REQ-08549,sweet,sweet
REQ-08550,fresh,fresh
REQ-08550,freshly washed,clean
REQ-08553,green,green
REQ-08553,aquatic,aquatic
REQ-08555,spicy,spicy
REQ-08555,sweet,sweet
REQ-08556,smoky,smoky
REQ-08558,spicy,spicy
REQ-08562,leather,leather
REQ-08565,smoky,smoky
REQ-08566,wet stone,mineral
REQ-08567,vanilla,gourmand
REQ-08569,musk,musky
REQ-08572,clean,clean
REQ-08573,musk,musky
REQ-08574,powdery,powdery
REQ-08575,sweet,sweet
REQ-08576,powdery,powdery
REQ-08577,smoky,smoky
REQ-08577,fresh cut grass,green
REQ-08578,wet stone,mineral
REQ-08579,dark,dark
REQ-08583,floral,floral
REQ-08584,fresh,fresh
REQ-08586,smoky,smoky
REQ-08586,citrus,citrus
REQ-08588,clean,clean
REQ-08591,powdery,powdery
REQ-08592,powdery,powdery
REQ-08595,citrus,citrus
REQ-08596,sweet,sweet
REQ-08597,wet stone,mineral
REQ-08598,ozone,ozonic
REQ-08598,sweet,sweet
REQ-08601,fresh,fresh
REQ-08601,freshly washed,clean
REQ-08601,sweet,sweet
REQ-08602,powdery,powdery
REQ-08609,ozone,ozonic
REQ-08612,barbershop,fougere
REQ-08615,leather,leather
REQ-08616,leather,leather
REQ-08617,green,green
REQ-08618,smoky,smoky
REQ-08620,dark,dark
REQ-08620,vanilla,gourmand
REQ-08621,powdery,powdery
REQ-08623,sweet,sweet
REQ-08625,powdery,powdery
REQ-08628,musk,musky
REQ-08629,barbershop,fougere
REQ-08630,smoky,smoky
REQ-08631,vanilla,gourmand
REQ-08638,fresh,fresh
REQ-08638,fresh cut grass,green
REQ-08638,musky,musky
REQ-08638,musk,musky
REQ-08640,spicy,spicy
REQ-08640,sweet,sweet
REQ-08644,citrus,citrus
REQ-08648,dark,dark
REQ-08649,citrus,citrus
REQ-08650,wet stone,mineral
REQ-08650,powdery,powdery
REQ-08651,woody,woody
REQ-08652,sweet,sweet
REQ-08654,powdery,powdery
REQ-08655,clean,clean
REQ-08655,woody,woody
REQ-08655,powdery,powdery
REQ-08656,sweet,sweet
REQ-08661,citrus,citrus
REQ-08661,musk,musky
REQ-08662,leather,leather
REQ-08663,citrus,citrus
REQ-08664,smoke,smoky
REQ-08664,fireplace,smoky
REQ-08664,sweet,sweet
REQ-08664,vanilla,gourmand
REQ-08666,forest,woody
REQ-08666,smoky,smoky
REQ-08666,after rain,ozonic
REQ-08669,sweet,sweet
REQ-08670,clean,clean
REQ-08670,vanilla,gourmand
REQ-08671,clean,clean
REQ-08672,leather,leather
REQ-08673,sweet,sweet
REQ-08673,vanilla,gourmand
REQ-08674,smoky,smoky
REQ-08676,dark,dark
REQ-08676,musk,musky
REQ-08677,leather,leather
REQ-08678,barbershop,fougere
REQ-08682,sweet,sweet
REQ-08684,floral,floral
REQ-08685,powdery,powdery
REQ-08687,floral,floral
REQ-08688,aquatic,aquatic
REQ-08688,leather,leather
REQ-08689,fresh,fresh
REQ-08689,freshly washed,clean
REQ-08691,mineral,mineral
REQ-08691,sweet,sweet
REQ-08692,leather,leather
REQ-08693,sweet,sweet
REQ-08693,vanilla,gourmand
REQ-08694,leather,leather
REQ-08697,clean,clean
REQ-08698,leather,leather
REQ-08700,sweet,sweet
REQ-08706,fresh,fresh
REQ-08706,fresh cut grass,green
REQ-08707,barbershop,fougere
REQ-08708,ozone,ozonic
REQ-08709,sweet,sweet
REQ-08710,clean,clean
REQ-08711,clean,clean
REQ-08711,sweet,sweet
REQ-08712,smoky,smoky
REQ-08713,leather,leather
REQ-08713,coffee,gourmand
REQ-08714,musk,musky
REQ-08716,forest,woody
REQ-08716,musk,musky
REQ-08717,smoky,smoky
REQ-08718,powdery,powdery
REQ-08719,clean,clean
REQ-08719,powdery,powdery
REQ-08720,vanilla,gourmand
REQ-08721,clean,clean
REQ-08721,sweet,sweet
REQ-08722,musk,musky
REQ-08722,powdery,powdery
REQ-08723,smoky,smoky
REQ-08723,leather,leather
REQ-08725,fresh,fresh
REQ-08725,freshly washed,clean
REQ-08725,leather,leather
REQ-08728,smoky,smoky
REQ-08728,green,green
REQ-08730,smoky,smoky
REQ-08733,leather,leather
REQ-08733,coffee,gourmand
REQ-08735,musk,musky
REQ-08735,ozone,ozonic
REQ-08736,smoky,smoky
REQ-08736,leather,leather
REQ-08736,vanilla,gourmand
REQ-08737,vanilla,gourmand
REQ-08738,aquatic,aquatic
REQ-08739,leather,leather
REQ-08740,ozonic,ozonic
REQ-08742,barbershop,fougere
REQ-08743,smoky,smoky
REQ-08747,fresh,fresh
REQ-08747,leather,leather
REQ-08748,musky,musky
REQ-08748,musk,musky
REQ-08748,sweet,sweet
REQ-08749,fresh,fresh
REQ-08751,leather,leather
REQ-08752,leather,leather
REQ-08753,clean,clean
REQ-08753,hotel lobby,clean
REQ-08754,powdery,powdery
REQ-08756,green,green
REQ-08757,floral,floral
REQ-08759,fresh,fresh
REQ-08759,freshly washed,clean
REQ-08760,musk,musky
REQ-08760,powdery,powdery
REQ-08762,clean,clean
REQ-08764,vanilla,gourmand
REQ-08765,green,green
REQ-08768,floral,floral
REQ-08770,clean,clean
REQ-08770,vanilla,gourmand
REQ-08773,powdery,powdery
REQ-08773,sweet,sweet
REQ-08774,powdery,powdery
REQ-08775,dark,dark
REQ-08776,clean,clean
REQ-08776,leather,leather
REQ-08778,woody,woody
REQ-08778,leather,leather
REQ-08784,musk,musky
REQ-08788,sweet,sweet
REQ-08790,powdery,powdery
REQ-08791,barbershop,fougere
REQ-08793,smoky,smoky
REQ-08794,sweet,sweet
REQ-08796,citrus,citrus
REQ-08797,spicy,spicy
REQ-08797,musky,musky
REQ-08797,musk,musky
REQ-08798,vanilla,gourmand
REQ-08799,floral,floral
REQ-08804,musk,musky
REQ-08804,powdery,powdery
REQ-08806,citrus,citrus
REQ-08807,floral,floral
REQ-08807,powdery,powdery
REQ-08807,vanilla,gourmand
REQ-08808,smoky,smoky
REQ-08809,leather,leather
REQ-08809,sweet,sweet
REQ-08810,clean,clean
REQ-08812,powdery,powdery
REQ-08813,smoky,smoky
REQ-08814,smoky,smoky
REQ-08814,spicy,spicy
REQ-08815,smoky,smoky
REQ-08817,aquatic,aquatic
REQ-08818,sweet,sweet
REQ-08819,woody,woody
REQ-08820,smoky,smoky
REQ-08821,aquatic,aquatic
REQ-08821,vanilla,gourmand
REQ-08825,smoky,smoky
REQ-08825,powdery,powdery
REQ-08826,ozonic,ozonic
REQ-08829,fresh,fresh
REQ-08829,dark,dark
REQ-08832,citrus,citrus
REQ-08832,wet stone,mineral
REQ-08833,citrus,citrus
REQ-08834,fresh,fresh
REQ-08838,clean,clean
REQ-08841,leather,leather
REQ-08841,coffee,gourmand
REQ-08843,floral,floral
REQ-08845,clean,clean
REQ-08846,powdery,powdery
REQ-08847,clean,clean
REQ-08847,powdery,powdery
REQ-08848,citrus,citrus
REQ-08848,barbershop,fougere
REQ-08854,vanilla,gourmand
REQ-08855,clean,clean
REQ-08855,musk,musky
REQ-08855,barbershop,fougere
REQ-08856,musky,musky
REQ-08856,musk,musky
REQ-08857,wet stone,mineral
REQ-08857,sweet,sweet
REQ-08868,aquatic,aquatic
REQ-08872,smoky,smoky
REQ-08872,wet stone,mineral
REQ-08873,wet stone,mineral
REQ-08875,sweet,sweet
REQ-08876,amber,amber
REQ-08877,citrus,citrus
REQ-08877,barbershop,fougere
REQ-08878,powdery,powdery
REQ-08879,musk,musky
REQ-08880,forest,woody
REQ-08880,after rain,ozonic
REQ-08880,leather,leather
REQ-08882,leather,leather
REQ-08882,barbershop,fougere
REQ-08883,powdery,powdery
REQ-08884,clean,clean
REQ-08887,aquatic,aquatic
REQ-08890,fresh,fresh
REQ-08890,freshly washed,clean
REQ-08891,vanilla,gourmand
REQ-08894,barbershop,fougere
REQ-08895,musk,musky
REQ-08896,leather,leather
REQ-08897,vanilla,gourmand
REQ-08898,spicy,spicy
REQ-08900,musk,musky
REQ-08902,powdery,powdery
REQ-08903,dark,dark
REQ-08903,smoky,smoky
REQ-08904,leather,leather
REQ-08905,musk,musky
REQ-08905,sweet,sweet
REQ-08906,powdery,powdery
REQ-08907,leather,leather
REQ-08907,coffee,gourmand
REQ-08909,smoky,smoky
REQ-08909,musk,musky
REQ-08910,aquatic,aquatic
REQ-08911,sweet,sweet
REQ-08912,smoky,smoky
REQ-08912,vanilla,gourmand
REQ-08913,ozonic,ozonic
REQ-08915,amber,amber
REQ-08920,musky,musky
REQ-08920,musk,musky
REQ-08924,smoky,smoky
REQ-08926,fresh,fresh
REQ-08927,smoky,smoky
REQ-08928,forest,woody
REQ-08928,musk,musky
REQ-08928,sweet,sweet
REQ-08928,vanilla,gourmand
REQ-08929,floral,floral
REQ-08930,powdery,powdery
